gene,logFC,PValue
gene_207098,0,1
gene_207099,0,1
gene_207100,0,1
gene_207101,0,1
gene_207103,0,1
gene_207104,0,1
gene_207105,-3.76261079580622,0.069219361309929
gene_207106,0,1
gene_207108,0,1
gene_207109,-2.55923808684909,0.50529317856625
gene_207110,0.579494728462846,0.386463042665763
gene_207112,0,1
gene_207113,0,1
gene_207114,0,1
gene_207115,0,1
gene_207116,0,1
gene_207117,0.731889006166306,1
gene_207118,0,1
gene_207119,-3.71609777151953,0.132980923090222
gene_207121,0,1
gene_207122,0,1
gene_207123,0,1
gene_207124,2.7723368968857,0.50529317856625
gene_207127,0,1
gene_207128,1.96888259504021,1
gene_207129,-0.455841797140848,0.424931268603021
gene_207130,0,1
gene_207131,0,1
gene_207132,0,1
gene_207133,-0.5220808636517,0.677451625157
gene_207134,-3.07998290955658,0.257939767849376
gene_207135,0,1
gene_207136,0.979904533820384,1
gene_207137,-1.03951201594302,0.2009698038273
gene_207138,0,1
gene_207139,0,1
gene_207141,-1.79075656416824,1
gene_207142,-1.78376866310846,1
gene_207144,1.96915984822678,1
gene_207145,0,1
gene_207146,0.029182106917728,0.957368770570438
gene_207147,0,1
gene_207148,0,1
gene_207149,0,1
gene_207150,0,1
gene_207151,1.17402747035418,0.171150659304552
gene_207152,0,1
gene_207153,0,1
gene_207154,0,1
gene_207155,0.980176150756388,1
gene_207156,0,1
gene_207157,0,1
gene_207158,0,1
gene_207159,-1.79075656416824,1
gene_207160,-1.78376866310846,1
gene_207161,0,1
gene_207162,-3.43963749763369,0.132980923090222
gene_207163,0,1
gene_207164,0,1
gene_207165,0,1
gene_207166,-0.405966143587979,0.40048716109642
gene_207167,0,1
gene_207168,-1.78376866310846,1
gene_207169,-1.80041707012642,1
gene_207170,0.205465461990296,1
gene_207171,-0.982447822176863,0.469962223042079
gene_207172,0,1
gene_207173,0,1
gene_207174,-4.19815659468849,0.0192805312943404
gene_207175,1.09030073703517,0.69712127030976
gene_207176,0.185391185118322,1
gene_207177,0,1
gene_207178,0,1
gene_207180,0,1
gene_207181,2.2793248984584,0.000192597844311391
gene_207182,0,1
gene_207183,0,1
gene_207184,0,1
gene_207185,-0.480040938424217,0.633843196921266
gene_207186,-1.18488065059495,0.469962223042079
gene_207187,0,1
gene_207188,0,1
gene_207189,-1.79075656416824,1
gene_207190,0,1
gene_207191,-1.78376866310846,1
gene_207192,0,1
gene_207193,0,1
gene_207194,0,1
gene_207195,1.96915984822678,1
gene_207196,-2.55244996949484,0.50529317856625
gene_207197,-1.09475090488499,0.632816302126837
gene_207198,0,1
gene_207199,-0.968247180266154,0.469962223042079
gene_207200,-1.47779441689799,0.0528811867965839
gene_207201,0,1
gene_207202,-1.79075656416824,1
gene_207203,0,1
gene_207204,0,1
gene_207205,1.96915984822678,1
gene_207206,-1.78376866310846,1
gene_207207,0,1
gene_207208,-2.55923808684909,0.50529317856625
gene_207209,0,1
gene_207210,0,1
gene_207212,-1.78376866310846,1
gene_207213,-1.78376866310846,1
gene_207214,0,1
gene_207215,0,1
gene_207217,-0.583567374454633,1
gene_207218,0,1
gene_207220,0,1
gene_207221,0,1
gene_207222,0,1
gene_207223,-0.606418873280735,1
gene_207225,0,1
gene_207227,0.167032142067321,1
gene_207229,0,1
gene_207231,-0.91737801402995,0.368749451618074
gene_207233,-3.06122179795395,0.257939767849376
gene_207234,-1.9373051445914,8.90410652965821e-05
gene_207235,0,1
gene_207236,0,1
gene_207237,-2.56605443924801,0.50529317856625
gene_207240,0,1
gene_207241,0,1
gene_207242,-3.4423674135272,0.132980923090222
gene_207243,0,1
gene_207244,0,1
gene_207245,-0.354293355888244,0.766161924865515
gene_207247,0,1
gene_207248,0.508319764561577,1
gene_207249,0,1
gene_207251,-2.57557872150751,0.50529317856625
gene_207252,0,1
gene_207255,0,1
gene_207256,-4.39310699060029,0.0103119862659407
gene_207257,0,1
gene_207258,0,1
gene_207259,0,1
gene_207260,0,1
gene_207261,0,1
gene_207262,0,1
gene_207263,-0.945165056594907,0.69712127030976
gene_207264,0,1
gene_207265,-1.80041707012642,1
gene_207266,0,1
gene_207267,-1.79075656416824,1
gene_207268,0,1
gene_207269,0,1
gene_207270,0,1
gene_207271,0,1
gene_207274,0,1
gene_207275,0,1
gene_207276,1.16230325339583,0.298593892264982
gene_207277,-2.55923808684909,0.50529317856625
gene_207278,0,1
gene_207279,-0.855544400504685,0.0443798865197282
gene_207280,-0.32484471558551,0.710173736889726
gene_207281,1.96915984822678,1
gene_207282,0,1
gene_207283,0,1
gene_207286,0,1
gene_207287,0,1
gene_207289,0,1
gene_207290,0,1
gene_207291,-0.745358482299496,0.205854418725814
gene_207292,0,1
gene_207293,0.205433148686718,1
gene_207294,0,1
gene_207295,0.970515644798205,1
gene_207296,0,1
gene_207297,-0.133361055772728,0.87929163484744
gene_207298,0,1
gene_207299,0,1
gene_207300,0,1
gene_207302,1.96888259504021,1
gene_207303,0,1
gene_207304,0,1
gene_207305,0,1
gene_207306,0,1
gene_207307,0,1
gene_207308,-1.45133892362591,0.632816302126837
gene_207309,0,1
gene_207310,0,1
gene_207311,0,1
gene_207312,0,1
gene_207313,0.525938029057904,1
gene_207314,0,1
gene_207315,-2.5453100603899,0.00105599268466176
gene_207316,0,1
gene_207317,0,1
gene_207318,0,1
gene_207319,0,1
gene_207320,0,1
gene_207321,-1.78376866310846,1
gene_207322,0,1
gene_207323,0,1
gene_207325,-1.10169221468026,0.632816302126837
gene_207326,0,1
gene_207327,0,1
gene_207328,0,1
gene_207329,0,1
gene_207330,0,1
gene_207331,0.780130319331786,0.527714440917051
gene_207332,0,1
gene_207333,-0.591788874655346,1
gene_207334,-1.79075656416824,1
gene_207336,-0.92889081177599,0.147411362436651
gene_207338,0,1
gene_207339,0,1
gene_207340,0,1
gene_207341,0,1
gene_207342,-0.451606363354727,0.550654594495429
gene_207343,0,1
gene_207344,-0.288612998263754,1
gene_207345,0,1
gene_207347,0,1
gene_207349,0,1
gene_207351,0,1
gene_207352,0.986892434880162,1
gene_207355,0.195082376481105,1
gene_207356,2.77066109798862,0.50529317856625
gene_207357,0,1
gene_207359,0.241544965003146,1
gene_207360,0,1
gene_207361,-3.05459511738319,0.257939767849376
gene_207362,0.698910647487049,1
gene_207363,-0.606696126467306,1
gene_207364,0,1
gene_207365,0,1
gene_207366,0,1
gene_207367,-2.56605443924801,0.50529317856625
gene_207368,0,1
gene_207369,0,1
gene_207370,-0.732048577930261,0.386463042665763
gene_207371,0,1
gene_207375,0.208183772527125,1
gene_207378,0.988568233777238,1
gene_207379,-2.55923808684909,0.50529317856625
gene_207380,-1.80041707012642,1
gene_207381,0,1
gene_207382,-2.56872160577601,0.50529317856625
gene_207383,0.245286260380026,0.579349956747759
gene_207384,0,1
gene_207385,-1.79075656416824,1
gene_207386,0,1
gene_207387,0,1
gene_207389,0,1
gene_207390,1.01718331434293,0.338252926800738
gene_207391,0,1
gene_207392,3.28269774770647,0.257939767849376
gene_207393,0,1
gene_207394,0,1
gene_207395,0,1
gene_207397,0,1
gene_207399,0.0185759866616086,1
gene_207401,1.96888259504021,1
gene_207402,0,1
gene_207403,0,1
gene_207404,-1.78376866310846,1
gene_207405,0,1
gene_207406,0,1
gene_207407,0,1
gene_207408,0,1
gene_207410,0,1
gene_207411,0,1
gene_207412,-1.78376866310846,1
gene_207414,0,1
gene_207415,0,1
gene_207416,0,1
gene_207417,0,1
gene_207418,0,1
gene_207419,0,1
gene_207420,0,1
gene_207421,0,1
gene_207422,0,1
gene_207424,0,1
gene_207425,-1.04093211842367,0.00236987220249561
gene_207426,0,1
gene_207427,-1.79075656416824,1
gene_207428,-1.78376866310846,1
gene_207430,0,1
gene_207431,-3.04799377738313,0.50529317856625
gene_207432,0,1
gene_207433,0,1
gene_207434,1.96915984822678,1
gene_207435,0,1
gene_207437,0,1
gene_207438,1.96888259504021,1
gene_207439,0,1
gene_207440,-1.79075656416824,1
gene_207441,0,1
gene_207442,1.22171854446393,0.0695571078195167
gene_207443,0,1
gene_207444,0,1
gene_207445,0.53919633125171,0.317122754087509
gene_207447,0,1
gene_207448,1.96888259504021,1
gene_207449,0.988568233777238,1
gene_207450,-1.79075656416824,1
gene_207451,0,1
gene_207452,-1.79075656416824,1
gene_207453,0,1
gene_207454,0,1
gene_207455,-2.56605443924801,0.50529317856625
gene_207456,0,1
gene_207457,0.541514571237832,0.404442043373852
gene_207458,0,1
gene_207459,0,1
gene_207460,-0.984104410196804,0.469962223042079
gene_207461,0,1
gene_207462,0,1
gene_207464,0.527153500783487,0.31011564588659
gene_207465,0,1
gene_207466,-1.79075656416824,1
gene_207467,-0.180568131056083,0.804716371691342
gene_207468,1.49442514752166,0.632816302126837
gene_207471,0,1
gene_207472,0,1
gene_207473,1.49331592921435,0.632816302126837
gene_207474,0,1
gene_207475,-1.62526084304762,0.0194224198613086
gene_207476,0,1
gene_207477,0,1
gene_207480,0,1
gene_207481,0,1
gene_207483,0,1
gene_207484,2.77260879969019,0.50529317856625
gene_207486,0,1
gene_207487,0,1
gene_207488,0,1
gene_207490,0,1
gene_207491,0,1
gene_207492,0,1
gene_207493,-0.683775686828118,0.737619133842806
gene_207494,-2.22038613190257,0.138887279010265
gene_207495,0,1
gene_207496,0,1
gene_207497,-3.44510294638362,0.132980923090222
gene_207498,1.09299454196293,0.69712127030976
gene_207499,-1.80041707012642,1
gene_207500,0,1
gene_207501,0.981308476415056,1
gene_207502,0,1
gene_207503,-1.78376866310846,1
gene_207504,0,1
gene_207505,-1.79075656416824,1
gene_207507,0,1
gene_207508,1.96888259504021,1
gene_207511,0,1
gene_207512,1.96915984822678,1
gene_207513,0,1
gene_207514,0,1
gene_207515,0,1
gene_207516,-3.07057480972047,0.257939767849376
gene_207518,0,1
gene_207523,-0.00940692425302694,1
gene_207524,-1.10981538682601,0.632816302126837
gene_207525,0.0685376830305312,1
gene_207546,0,1
gene_207547,-0.790142648100377,0.0459441675142586
gene_207548,0,1
gene_207549,0,1
gene_207550,-0.996015770153078,0.298593892264982
gene_207551,-2.55244996949484,0.50529317856625
gene_207552,-3.07726459901975,0.257939767849376
gene_207553,0,1
gene_207554,-1.27117206802124,0.000676679491452903
gene_207555,0,1
gene_207556,0,1
gene_207558,0,1
gene_207559,0,1
gene_207560,0,1
gene_207561,-0.608187576138331,0.125552549430482
gene_207562,-0.0301878752327754,1
gene_207563,-3.17479555562389,5.58710787732294e-11
gene_207567,0,1
gene_207568,-1.79075656416824,1
gene_207569,0,1
gene_207570,0,1
gene_207571,0,1
gene_207572,0,1
gene_207573,0.196758175378182,1
gene_207574,-1.74965962731596,0.388027170211394
gene_207575,0,1
gene_207577,0,1
gene_207578,0,1
gene_207579,0,1
gene_207580,0,1
gene_207581,0,1
gene_207582,-1.78376866310846,1
gene_207583,-2.56872160577601,0.50529317856625
gene_207584,0,1
gene_207585,-2.71459057630967,0.0283952164059529
gene_207586,0,1
gene_207587,0,1
gene_207588,-0.518189408736027,0.677451625157
gene_207589,0,1
gene_207590,0.195082376481105,1
gene_207594,0,1
gene_207595,0.713976141930459,1
gene_207596,0,1
gene_207597,0,1
gene_207598,0,1
gene_207599,0,1
gene_207600,-3.44889711620351,0.132980923090222
gene_207601,0,1
gene_207602,-1.80041707012642,1
gene_207603,0,1
gene_207604,0,1
gene_207605,-2.58516184589554,0.50529317856625
gene_207606,-0.577566920566642,0.605729322067118
gene_207607,-3.86332437098,1.04201739189303e-18
gene_207608,0,1
gene_207609,-4.65546433242472,0.00556253223364093
gene_207610,0,1
gene_207611,-3.73048230104592,4.19085788188979e-16
gene_207612,-3.46757367030333,0.132980923090222
gene_207613,-1.47765373418988,0.388027170211394
gene_207614,-1.79075656416824,1
gene_207615,0,1
gene_207616,0,1
gene_207617,0,1
gene_207618,0,1
gene_207619,2.77260879969019,0.50529317856625
gene_207620,0,1
gene_207621,0,1
gene_207622,1.50167970843842,0.632816302126837
gene_207623,1.14007550784375,0.00060977967424339
gene_207624,0.167032142067321,1
gene_207625,0,1
gene_207626,1.96888259504021,1
gene_207627,-3.06122179795395,0.257939767849376
gene_207628,0,1
gene_207629,0,1
gene_207630,0,1
gene_207631,0.23673829686183,0.818609560619255
gene_207632,0,1
gene_207633,0,1
gene_207634,0,1
gene_207635,-0.31437379188941,1
gene_207636,0,1
gene_207637,-1.79075656416824,1
gene_207638,0,1
gene_207639,-3.45820900707426,0.132980923090222
gene_207641,0,1
gene_207642,-0.597171844207806,1
gene_207643,-1.26098123378684,0.147185089510465
gene_207644,0,1
gene_207645,0,1
gene_207646,1.96915984822678,1
gene_207647,0,1
gene_207648,0,1
gene_207649,0,1
gene_207650,-1.09138767395435,0.00134903536148621
gene_207651,-1.78376866310846,1
gene_207652,1.66539959772284,2.46589910738779e-06
gene_207653,-3.42022151866612,0.257939767849376
gene_207654,-1.80041707012642,1
gene_207656,0,1
gene_207688,0,1
gene_207689,0,1
gene_207690,0,1
gene_207691,0,1
gene_207692,0,1
gene_207693,-2.55923808684909,0.50529317856625
gene_207694,0,1
gene_207695,0,1
gene_207696,0.735253036401079,0.373069712613355
gene_207697,0.00403877328332521,1
gene_207698,-1.97467009296881,0.0214538114447603
gene_207699,0,1
gene_207700,0,1
gene_207701,-2.57557872150751,0.50529317856625
gene_207702,0,1
gene_207703,0,1
gene_207704,0.681081213831077,0.605729322067118
gene_207705,0,1
gene_207706,0,1
gene_207707,0,1
gene_207708,-1.73855636337211,0.00563930693826421
gene_207709,0.751436203539441,0.766161924865515
gene_207710,0,1
gene_207711,0,1
gene_207712,-1.08571252234298,1
gene_207713,-2.23291101464164,1.55403074406786e-05
gene_207714,0.203343434807285,1
gene_207715,0,1
gene_207716,-1.78376866310846,1
gene_207717,0,1
gene_207718,0,1
gene_207719,-1.37595632090253,0.101758735748184
gene_207720,0,1
gene_207721,-1.50057189038623,2.73528022765087e-05
gene_207722,0,1
gene_207723,0,1
gene_207724,0,1
gene_207725,1.11599080536692,0.0543724566334417
gene_207726,-2.56872160577601,0.50529317856625
gene_207727,0,1
gene_207728,0,1
gene_207729,-4.00109681888328,0.0363672095394725
gene_207730,-3.41142174524411,1.02131279825554e-16
gene_207731,0,1
gene_207732,0,1
gene_207733,-1.75938958480897,6.62183955215376e-05
gene_207734,0,1
gene_207735,0,1
gene_207736,1.96888259504021,1
gene_207737,0.239294471824578,1
gene_207738,0,1
gene_207739,-1.79075656416824,1
gene_207740,0,1
gene_207741,-0.0894768364573228,0.854715669143388
gene_207742,0,1
gene_207743,0,1
gene_207744,-4.35495921941901,0.0192805312943404
gene_207745,0,1
gene_207746,1.96888259504021,1
gene_207747,0,1
gene_207748,-1.07911118234292,1
gene_207749,0,1
gene_207750,1.02043096372246,0.177385089510835
gene_207751,0,1
gene_207752,-2.36685874730174,0.000900977134370584
gene_207753,0,1
gene_207754,2.77066109798862,0.50529317856625
gene_207755,-2.55244996949484,0.50529317856625
gene_207756,-1.76230813764653,0.233480120162212
gene_207757,-1.04973912561592,0.0498106583191201
gene_207758,0,1
gene_207759,0,1
gene_207761,0,1
gene_207762,0,1
gene_207763,0,1
gene_207764,0,1
gene_207765,0,1
gene_207766,0,1
gene_207767,0,1
gene_207768,0,1
gene_207769,-1.80041707012642,1
gene_207770,-1.12195103842872,0.0474236617562344
gene_207771,-1.80041707012642,1
gene_207773,-5.1826611439656,6.20760582087996e-11
gene_207775,0,1
gene_207776,0,1
gene_207777,0,1
gene_207778,0,1
gene_207779,0,1
gene_207780,-1.80041707012642,1
gene_207781,-1.80041707012642,1
gene_207782,0,1
gene_207783,0,1
gene_207784,0.971647970456873,1
gene_207785,0,1
gene_207786,0,1
gene_207787,-1.40781563171579,0.309368076561643
gene_207788,0,1
gene_207789,0.19535399341711,1
gene_207790,-3.62776623879692,2.05482950640304e-20
gene_207791,0,1
gene_207792,0,1
gene_207793,0,1
gene_207794,0,1
gene_207795,0,1
gene_207797,-1.80041707012642,1
gene_207798,0,1
gene_207799,0,1
gene_207800,0,1
gene_207802,0,1
gene_207803,0,1
gene_207804,0.178126030871972,1
gene_207805,-2.00934557136292,0.233480120162212
gene_207806,0,1
gene_207807,0,1
gene_207808,-1.38920392024459,0.0118952096607857
gene_207809,0,1
gene_207810,0,1
gene_207811,-3.04799377738313,0.50529317856625
gene_207812,0,1
gene_207813,0,1
gene_207814,0,1
gene_207815,1.86182201742353,0.388027170211394
gene_207816,0,1
gene_207817,0,1
gene_207818,0,1
gene_207819,0,1
gene_207820,0,1
gene_207821,0,1
gene_207825,0,1
gene_207826,0,1
gene_207827,0,1
gene_207830,0,1
gene_207832,0,1
gene_207833,0,1
gene_207834,0,1
gene_207835,0,1
gene_207836,0,1
gene_207837,0,1
gene_207838,0,1
gene_207839,-1.93738638489116,0.0510339926718569
gene_207844,0,1
gene_207846,0,1
gene_207849,0,1
gene_207857,0,1
gene_207858,0,1
gene_207861,0,1
gene_207862,0,1
gene_207863,0,1
gene_207864,-3.3536275970783,6.85044934968615e-13
gene_207865,-1.73587983377319,0.000107231151509041
gene_207866,0,1
gene_207867,0,1
gene_207868,0,1
gene_207869,0,1
gene_207870,1.18933859051884,0.000280743168280214
gene_207871,0,1
gene_207873,0,1
gene_207874,0,1
gene_207875,0,1
gene_207895,0,1
gene_207922,-3.76541700933716,0.069219361309929
gene_207923,-4.92409520041883,0.00165900114921778
gene_207924,0,1
gene_207925,0,1
gene_207926,0,1
gene_207927,0.20271483814989,1
gene_207928,0,1
gene_207929,0,1
gene_207930,-0.299642094795846,1
gene_207931,0,1
gene_207932,0.178126030871972,1
gene_207933,0,1
gene_207934,0,1
gene_207935,0,1
gene_207936,0,1
gene_207937,0,1
gene_207938,0,1
gene_207939,0,1
gene_207940,0.0325327854279085,1
gene_207941,0,1
gene_207942,0,1
gene_207943,0,1
gene_207944,-1.10042475940967,0.632816302126837
gene_207945,0,1
gene_207946,0,1
gene_207947,-1.78376866310846,1
gene_207948,-1.79075656416824,1
gene_207949,0,1
gene_207950,-0.962209598361631,0.469962223042079
gene_207951,-1.78376866310846,1
gene_207952,0,1
gene_207953,0,1
gene_207954,1.92558147036224,0.00424533992095961
gene_207955,-1.78376866310846,1
gene_207956,-0.720697502322351,0.456489034848949
gene_207957,0,1
gene_207958,0,1
gene_207959,0,1
gene_207960,0,1
gene_207961,-1.78376866310846,1
gene_207962,0,1
gene_207963,0,1
gene_207964,-1.78376866310846,1
gene_207965,-1.80041707012642,1
gene_207966,-3.68914639775141,1.69816631696432e-23
gene_207967,0,1
gene_207968,0,1
gene_207969,0,1
gene_207970,0,1
gene_207971,4.68143531999044,2.57387710929209e-08
gene_207972,0,1
gene_207973,1.29368932791769,0.0806476023237123
gene_207974,0,1
gene_207975,-0.721480627531687,0.527714440917051
gene_207976,0,1
gene_207977,0,1
gene_207978,0,1
gene_207979,0,1
gene_207980,-1.14796094444173,0.022827298958911
gene_207981,0,1
gene_207982,0,1
gene_207983,0,1
gene_207984,0,1
gene_207985,0.239512017720181,0.718209545997583
gene_207986,0,1
gene_207987,0,1
gene_207988,-2.02314531404382,0.138887279010265
gene_207989,0,1
gene_207990,-0.601272393582267,1
gene_207991,0.167032142067321,1
gene_207992,0,1
gene_207993,0,1
gene_207994,0,1
gene_207995,0,1
gene_207996,0,1
gene_207997,-1.19551128332501,0.469962223042079
gene_208000,0,1
gene_208001,0,1
gene_208002,-4.18042443140598,0.0363672095394725
gene_208003,0,1
gene_208004,1.96888259504021,1
gene_208005,2.48254382884447,2.93700481223005e-09
gene_208006,1.96888259504021,1
gene_208007,0,1
gene_208008,-2.56872160577601,0.50529317856625
gene_208009,-3.06122179795395,0.257939767849376
gene_208010,0,1
gene_208011,0,1
gene_208012,-2.58516184589554,0.50529317856625
gene_208013,0,1
gene_208014,0,1
gene_208015,0,1
gene_208016,0,1
gene_208017,-1.45751071324846,0.632816302126837
gene_208018,-1.78376866310846,1
gene_208022,0,1
gene_208023,-1.79075656416824,1
gene_208024,0,1
gene_208025,0,1
gene_208027,0,1
gene_208028,1.60992981959205,0.00210483068083988
gene_208032,0,1
gene_208033,0,1
gene_208034,0,1
gene_208035,0,1
gene_208036,-2.20353697213375,0.000437728876692188
gene_208037,-0.283934019394568,1
gene_208038,0,1
gene_208308,0,1
gene_208313,0,1
gene_208317,0.912434166537257,0.0137558875468354
gene_208342,0,1
gene_208506,0,1
gene_208772,-1.2082971286786,0.00419141844281688
gene_208797,0,1
gene_208839,0,1
gene_208883,1.96744921219374,1
gene_208892,0.892033243431255,0.737619133842806
gene_209042,-1.111384321918,0.0904696419540817
gene_209082,0,1
gene_209418,0.232312282931132,0.565609298470825
gene_209480,0,1
gene_209482,0.641528615508608,0.149127127794053
gene_209582,0,1
gene_209645,2.77260879969019,0.50529317856625
gene_209702,-2.55923808684909,0.50529317856625
gene_209707,-0.639422529669258,0.544326709426209
gene_209804,0,1
gene_210049,-0.892520094097634,0.192885424322064
gene_210077,0,1
gene_210082,-1.02482847897056,0.000700195889177126
gene_210100,0,1
gene_210107,0,1
gene_210112,0,1
gene_210117,0,1
gene_210127,0,1
gene_210135,0,1
gene_210140,0,1
gene_210144,0,1
gene_210151,0,1
gene_210154,0,1
gene_210156,0,1
gene_210164,0,1
gene_210174,0,1
gene_210176,0,1
gene_210181,-1.79075656416824,1
gene_210184,0,1
gene_210191,0,1
gene_210194,0,1
gene_210195,0,1
gene_210196,-1.34668558733592,1.05241252023204e-05
gene_210678,0,1
gene_210709,2.77066109798862,0.50529317856625
gene_210741,0.154577877187044,0.769665072658775
gene_210825,0,1
gene_210839,0,1
gene_210841,0.185391185118322,1
gene_211137,0,1
gene_211445,0.774225880912985,0.0118928343521461
gene_211448,0.374572412502178,0.677451625157
gene_211450,-0.328739022947629,0.277464458575623
gene_211451,0.615844193734125,0.0622699036899245
gene_211452,-1.51178166317127,0.0248535351192396
gene_211454,-0.810583864964288,0.125254269690749
gene_211455,-0.275525922514519,0.360710138442863
gene_211456,0.106627583167007,0.72298439534487
gene_211459,-2.09740065476619,1.67779091188148e-11
gene_211460,1.01772252290132,0.000783508479104548
gene_211482,-1.23923721110593,0.132367687737996
gene_211483,0,1
gene_211491,-1.79075656416824,1
gene_211495,0,1
gene_211498,0,1
gene_211499,0,1
gene_211502,0,1
gene_211508,0,1
gene_211510,0,1
gene_211513,-0.892840387625126,0.127888406890044
gene_211514,1.96915984822678,1
gene_211515,0,1
gene_211517,0,1
gene_211518,0,1
gene_211519,0,1
gene_211520,0,1
gene_211521,0,1
gene_211524,-1.79075656416824,1
gene_211525,0,1
gene_211526,0,1
gene_211528,0,1
gene_211530,0,1
gene_211532,0,1
gene_211534,0,1
gene_211535,0,1
gene_211538,0,1
gene_211542,0,1
gene_211543,0,1
gene_211544,-1.79075656416824,1
gene_211553,-0.973835514316413,0.0357338421672801
gene_211554,0,1
gene_211556,0,1
gene_211562,0,1
gene_211563,-1.78376866310846,1
gene_211566,0,1
gene_211568,0,1
gene_211571,-1.46697833108937,0.388027170211394
gene_211573,0,1
gene_211574,2.46482263207879,0.00105599268466176
gene_211575,0,1
gene_211577,0,1
gene_211578,0,1
gene_211579,0,1
gene_211580,-2.57557872150751,0.50529317856625
gene_211581,-0.964959024099219,0.469962223042079
gene_211582,0,1
gene_211583,0,1
gene_211584,0.720583906127099,0.0179579747408728
gene_211588,0,1
gene_211589,0,1
gene_211590,0,1
gene_211591,0,1
gene_211592,0,1
gene_211593,0,1
gene_211594,0,1
gene_211595,0,1
gene_211596,0,1
gene_211597,0,1
gene_211598,0,1
gene_211599,0,1
gene_211611,0,1
gene_211619,0,1
gene_211623,0,1
gene_211625,0,1
gene_211626,0,1
gene_211630,0,1
gene_211632,0,1
gene_211633,0,1
gene_211637,0,1
gene_211638,0,1
gene_211639,0,1
gene_211640,0,1
gene_211641,0,1
gene_211642,0,1
gene_211643,-0.412153630733453,0.787700404189986
gene_211644,1.18384426699958,0.147185089510465
gene_211645,-2.57557872150751,0.50529317856625
gene_211647,0,1
gene_211648,0,1
gene_211649,-1.78376866310846,1
gene_211650,0,1
gene_211651,0,1
gene_211652,0,1
gene_211653,-1.80041707012642,1
gene_211654,0,1
gene_211655,0,1
gene_211656,0,1
gene_211657,0,1
gene_211658,0,1
gene_211659,0,1
gene_211660,0,1
gene_211661,0,1
gene_211662,-1.79075656416824,1
gene_211663,0,1
gene_211664,0,1
gene_211665,0,1
gene_211666,0,1
gene_211667,0,1
gene_211668,0,1
gene_211669,0,1
gene_211670,0,1
gene_211671,0,1
gene_211672,0,1
gene_211673,-1.78376866310846,1
gene_211674,0,1
gene_211675,0,1
gene_211676,0,1
gene_211677,0,1
gene_211678,0,1
gene_211679,0,1
gene_211680,0,1
gene_211681,0,1
gene_211682,0,1
gene_211683,-1.50562461983965,0.11450922243325
gene_211684,0,1
gene_211685,0,1
gene_211687,0,1
gene_211688,0,1
gene_211689,0,1
gene_211690,0,1
gene_211691,0,1
gene_211692,0,1
gene_211693,0,1
gene_211694,0,1
gene_211695,0,1
gene_211696,1.96915984822678,1
gene_211697,0,1
gene_211698,0,1
gene_211699,1.96888259504021,1
gene_211701,0,1
gene_211706,0,1
gene_211707,0,1
gene_211710,0,1
gene_211713,0,1
gene_211714,1.96744921219374,1
gene_211715,-2.55923808684909,0.50529317856625
gene_211716,0,1
gene_211717,0,1
gene_211720,0,1
gene_211721,0,1
gene_211724,0,1
gene_211725,0,1
gene_211727,0,1
gene_211728,1.96744921219374,1
gene_211731,0,1
gene_211732,0.178403284058543,1
gene_211734,0,1
gene_211739,0,1
gene_211745,0,1
gene_211746,0,1
gene_211747,0,1
gene_211749,0,1
gene_211750,0,1
gene_211751,-1.79075656416824,1
gene_211752,0,1
gene_211753,0,1
gene_211764,1.96915984822678,1
gene_211765,-0.601272393582267,1
gene_211766,0.433290422398642,0.633843196921266
gene_211767,0.573196125478801,0.490136025156165
gene_211768,2.77093271492462,0.50529317856625
gene_211769,0,1
gene_211770,-0.297966010030278,1
gene_211771,0.708760254153634,1
gene_211772,0.828692132804846,0.00770820313318566
gene_211776,0,1
gene_211777,0,1
gene_211778,0,1
gene_211779,0,1
gene_211780,0,1
gene_211781,0,1
gene_211782,0,1
gene_211783,0,1
gene_211784,0,1
gene_211785,0,1
gene_211786,0,1
gene_211787,0,1
gene_211788,-1.80041707012642,1
gene_211789,0,1
gene_211790,-4.53504221169968,0.0103119862659407
gene_211791,-7.81010892021312,1.12965518883698e-16
gene_211792,0,1
gene_211793,0,1
gene_211794,0,1
gene_211795,0,1
gene_211796,0,1
gene_211797,0,1
gene_211798,-1.76678740424474,0.0146293781287077
gene_211799,-0.717692928136728,0.571296862253444
gene_211800,0,1
gene_211801,0,1
gene_211802,1.96744921219374,1
gene_211803,0,1
gene_211804,0,1
gene_211805,0,1
gene_211806,0,1
gene_211807,3.07644848910743,7.01609148235897e-06
gene_211808,2.77206504058329,0.50529317856625
gene_211809,-3.06651405575078,1.58174480808967e-05
gene_211810,-2.74567881776353,0.000117677007494984
gene_211812,0.183680549085282,1
gene_211813,1.96888259504021,1
gene_211814,0,1
gene_211815,0,1
gene_211816,0,1
gene_211817,-2.57557872150751,0.50529317856625
gene_211818,-0.596894591021235,1
gene_211819,0,1
gene_211820,-1.78376866310846,1
gene_211821,0,1
gene_211825,0,1
gene_211826,0,1
gene_211827,0,1
gene_211828,0,1
gene_211829,0,1
gene_211831,0,1
gene_211832,0,1
gene_211833,0,1
gene_211834,0,1
gene_211835,0,1
gene_211836,0,1
gene_211837,0,1
gene_211838,-1.80041707012642,1
gene_211839,0,1
gene_211840,0,1
gene_211841,0,1
gene_211842,0,1
gene_211843,0,1
gene_211844,0,1
gene_211845,0,1
gene_211846,0,1
gene_211847,0,1
gene_211848,0,1
gene_211849,0,1
gene_211850,0,1
gene_211851,0,1
