gene,log2FC,p-value
gene_196950,0.737770430291417,5.69877613890072e-07
gene_196951,0.122736761094486,0.700515498446238
gene_196954,-1.39626393691312,9.80334667793111e-08
gene_196960,-3.50777412427025,0.00324705736882724
gene_196961,0.356905812193871,6.73215342430644e-06
gene_196963,-2.98815559383871,0.0370747005909629
gene_196966,-1.93820289030869,1.32778098366031e-05
gene_196967,-0.708665744636154,0.00125086645081498
gene_196968,-0.176577691139163,0.487069568340999
gene_196970,NA,NA
gene_196972,-0.835091729174824,0.0361116875263654
gene_196975,-0.536100652021152,0.000542055157510847
gene_196976,0.595730160377035,0.00298133367852085
gene_196979,-15.2275240979306,0.956810595334506
gene_196981,-0.0183242912979366,0.936419269656996
gene_196987,1.72154724847453,0.102096062540107
gene_196990,NA,NA
gene_196993,-1.74459273654459,0.17589175976482
gene_196998,-0.561280206282814,0.00204409571271043
gene_197006,0.257451034744022,0.0157155018354743
gene_197008,-0.530104119183353,0.0427015984304493
gene_197013,-0.916432125406424,0.000127601999879867
gene_197015,-19.0108165057082,0.940813722453722
gene_197016,-0.419063739782579,0.0737729496158286
gene_197019,-0.196965914467453,0.492066036378452
gene_197020,-0.488457617630454,0.0263632706230092
gene_197021,-0.410501810222154,0.00131852831353154
gene_197023,NA,NA
gene_197024,-0.146234826512866,0.252644332697536
gene_197037,0.0369532846453185,0.857740675525255
gene_197038,NA,NA
gene_197043,3.6154366178488,3.11525615902074e-25
gene_197044,-0.716716362228427,0.00106346050496429
gene_197045,0.852765104959368,6.58690185159318e-10
gene_197046,-0.162943212712124,0.535763810154219
gene_197047,-1.61028579514129,0.46583910128467
gene_197050,-0.601602191648239,0.00723516133725789
gene_197054,-0.554728292970933,0.24682178503592
gene_197056,0.547405865058605,0.000423834629280073
gene_197057,-17.1389343348953,0.948934543866352
gene_197061,1.39198350413807,0.307762630589489
gene_197062,0.480173464405485,0.00203826120266543
gene_197063,-0.230075767307179,0.0547516928966157
gene_197067,NA,NA
gene_197070,-0.623579724023341,6.33615424135571e-07
gene_197071,0.838836041723464,0.551961066222745
gene_197077,0.275303214256367,0.221495351126479
gene_197079,NA,NA
gene_197081,-0.3952868721115,0.00423692561987791
gene_197083,0.583905724851936,0.615263724332301
gene_197084,2.755516331558,0.0105728615576938
gene_197085,-16.6018456387755,0.951190920477755
gene_197092,NA,NA
gene_197093,0.378588066222171,0.15511982013265
gene_197099,NA,NA
gene_197102,0.353604140076853,0.010530732491438
gene_197106,5.65067289568529,0.000263247445066605
gene_197110,-5.61662866261942,0.000223628003010493
gene_197111,0.030003176557933,0.72709816468249
gene_197114,-0.16416495249592,0.252376935259141
gene_197119,-1.24045279730653,1.12824395867969e-05
gene_197121,0.328593314355388,0.0639436286064305
gene_197122,-0.356126704084256,9.49538318523994e-06
gene_197123,14.7554832092636,0.940442095283809
gene_197124,-0.295526312184862,0.0483722794012081
gene_197125,NA,NA
gene_197128,-0.226651441169608,0.357112305833353
gene_197134,1.00241736315025,0.00644364183085976
gene_197136,-0.16869341072765,0.198014402694407
gene_197140,-1.77727777694218,4.49749148938988e-08
gene_197142,-2.49191828620369,1.12041232940695e-12
gene_197146,-1.7104887080948,2.95047934998677e-06
gene_197147,-0.661124007541714,1.86746575346345e-06
gene_197149,1.60263459937851,0.0818360437883391
gene_197150,1.02915831412722,2.69542420268771e-16
gene_197153,17.7676188503938,0.925595290941205
gene_197157,0.473930795317644,0.00121054472956412
gene_197161,NA,NA
gene_197162,-0.650418039839662,4.1623011205058e-06
gene_197165,-1.77107210918216,6.63070289393664e-05
gene_197168,-0.0275708258437302,0.95359816659192
gene_197170,0.844920602416577,1.0534648418983e-06
gene_197171,NA,NA
gene_197172,NA,NA
gene_197176,NA,NA
gene_197177,-4.01698549714768,0.0125820208127638
gene_197180,-0.680640411705079,0.0442379084708413
gene_197181,-2.44780065775615,2.65913993112214e-05
gene_197182,-1.13689618811123,3.34418413060703e-05
gene_197183,-1.93341394564251,2.01284316260252e-52
gene_197185,NA,NA
gene_197191,-2.05252082918932,1.21165169076096e-13
gene_197208,-0.59347905964374,0.0144136984733101
gene_197210,0.896761041628088,0.625615050186076
gene_197213,-0.346885393214011,0.850955055362051
gene_197214,NA,NA
gene_197217,-0.45662841190009,0.0171172659768245
gene_197223,-0.00530975749907432,0.963899013964547
gene_197226,-0.153364553224339,0.241954224001236
gene_197233,NA,NA
gene_197238,0.0511972609765262,0.920430480209128
gene_197241,NA,NA
gene_197245,-0.0710530872335722,0.965144620194531
gene_197249,0.384127508685045,0.45222690370191
gene_197251,-0.30741380617487,0.600911938246252
gene_197253,NA,NA
gene_197254,-16.5170983383274,0.95154388805404
gene_197256,0.309985933482991,0.171605415359295
gene_197258,0.0142296225976447,0.977108764745441
gene_197261,2.31249714153555,4.14940022892979e-14
gene_197262,NA,NA
gene_197263,NA,NA
gene_197265,0.379553235555184,0.00411767976649602
gene_197272,-17.1622753569969,0.948835769775447
gene_197273,NA,NA
gene_197275,1.65950195465088,1.65002739999346e-12
gene_197279,-0.221579014040063,0.548157486327873
gene_197283,-0.405733428031337,0.0267874033178404
gene_197284,-0.0706217875799581,0.96535644717275
gene_197291,1.34175714077752,0.138753515047871
gene_197296,0.717719114515096,2.50970009005084e-08
gene_197299,3.58355958444242,4.6417263872845e-25
gene_197301,4.12027633121689,1.88612139162728e-27
gene_197302,-0.534686386431201,2.25720695594165e-05
gene_197308,-2.11435043347623,5.28113633437957e-13
gene_197309,NA,NA
gene_197312,-0.374438059340988,0.0207146933648302
gene_197320,-0.303361926092074,0.825709728075477
gene_197321,-0.142010133522796,0.492865555620166
gene_197322,14.684463538455,0.940782254782584
gene_197323,-0.545881128847889,7.14931043520387e-05
gene_197324,-0.630898060707968,1.93556710360311e-07
gene_197329,-0.755083127098767,4.69678310888435e-08
gene_197332,0.724770422030578,0.0557895558744265
gene_197334,0.740803367833229,0.637223086401802
gene_197343,0.416578160589267,0.015675463090495
gene_197345,0.662918449667427,0.000391077485035934
gene_197353,-6.46781196596873,2.18888961208176e-05
gene_197355,0.374130836886345,0.0927258858623651
gene_197358,0.974618708674442,0.000209148628638187
gene_197360,0.122039711369476,0.883303326316479
gene_197361,-0.113965693372491,0.87616139895165
gene_197362,-0.158961229039443,0.447819278168278
gene_197363,-1.30002494988674,1.13758458626807e-08
gene_197364,NA,NA
gene_197372,-0.939138328426418,0.000105956839619137
gene_197375,-2.24747479618004,1.80610909079903e-108
gene_197376,-1.17613548448651,0.614516309704517
gene_197380,-0.0441219472005012,0.976258644385941
gene_197381,2.5091044490789,1.14344628137529e-36
gene_197385,2.33459121043022,8.81020635130015e-09
gene_197386,-0.146379676927412,0.0107240988930353
gene_197403,NA,NA
gene_197405,-1.76453194431349,0.122030681352831
gene_197406,NA,NA
gene_197408,1.31312386130076,0.195010255699801
gene_197409,-1.05660308051673,0.0433877702422508
gene_197410,-16.9211910326067,0.94985340117875
gene_197414,-16.0306887180866,0.953553406009757
gene_197415,4.15039117730455,6.84089954164666e-08
gene_197416,NA,NA
gene_197417,-0.0396760945007663,0.883725078429758
gene_197421,-16.0306887180866,0.953553406009757
gene_197426,NA,NA
gene_197428,NA,NA
gene_197429,-0.117944246579161,0.296225645129783
gene_197430,NA,NA
gene_197437,-16.0306887180866,0.953553406009757
gene_197442,-0.265725996225709,0.0773467372090347
gene_197444,1.01688143487228,0.0436125362879206
gene_197445,16.6367970936757,0.931263088948313
gene_197446,-0.952486471078196,0.479852062155877
gene_197448,-0.773729189464321,7.00322454620562e-36
gene_197451,1.22898819233986,3.44432952815094e-08
gene_197454,NA,NA
gene_197457,1.43440017722747,1.92209662785151e-05
gene_197459,2.92271281202721,2.43364363814486e-10
gene_197461,2.00334044788914,4.84202994882197e-10
gene_197462,-0.779693897292969,0.244315552699591
gene_197463,NA,NA
gene_197465,-1.70706970515819,0.0726791297425513
gene_197467,0.63102297413787,0.553835506967583
gene_197468,NA,NA
gene_197471,NA,NA
gene_197472,2.92034405946529,6.33716793197645e-06
gene_197475,14.684463538455,0.940782254782584
gene_197476,14.7191007984364,0.940616410590514
gene_197479,-2.53295001113033,0.0304668206025186
gene_197483,-0.188837620294265,0.348103470490671
gene_197487,NA,NA
gene_197496,-1.89717017682937,3.31778831713149e-32
gene_197497,-0.749347700713902,0.00103799505352973
gene_197498,0.9929397236942,1.3759907113034e-09
gene_197502,-17.4709178391106,0.947523095651058
gene_197503,NA,NA
gene_197506,-1.17976727085263,0.127731377631959
gene_197511,-0.318620791348765,0.707209431284111
gene_197520,-3.01406125945253,0.0143347126982515
gene_197530,-0.963544387474517,5.27500237898085e-11
gene_197532,NA,NA
gene_197535,1.82304846290434,8.91456597807281e-59
gene_197536,-2.71417564291813,2.35881206774576e-43
gene_197540,-18.4527753948626,0.94327555682096
gene_197548,0.291407693275733,0.00214088906406277
gene_197549,NA,NA
gene_197550,-0.923015349739146,0.089843967804505
gene_197555,0.898713326244244,1.01221744648845e-06
gene_197557,-0.0165974977323457,0.948032411179507
gene_197558,-4.16193228904543,2.19732043148869e-13
gene_197561,NA,NA
gene_197562,-0.254828611058416,0.0179791061175408
gene_197563,0.290348709635855,0.0264362465457147
gene_197565,2.46543590179408,4.29090884269436e-25
gene_197566,-0.242242955602468,0.156957969102142
gene_197568,-0.705625069743081,7.62240742745684e-05
gene_197575,NA,NA
gene_197576,-1.99525971453545,1.49744606531825e-09
gene_197579,-0.0580455670901676,0.701374052008313
gene_197580,-1.85825023203921,1.02611826789687e-06
gene_197582,0.772822202533774,NA
gene_197584,-1.66417295798814,0.0927631121463566
gene_197585,-0.963778963443689,0.634149077303653
gene_197586,0.191361941286447,0.204712352841792
gene_197587,-18.2039065889926,0.944362450203919
gene_197588,-15.835618579353,0.954352247804767
gene_197591,NA,NA
gene_197594,-1.22874036784303,1.8141251162626e-06
gene_197595,-15.2275240979306,0.956810595334506
gene_197599,-3.92488907868273,1.58184610749977e-17
gene_197601,0.757446182353826,4.93945044955457e-26
gene_197603,-0.363712331380259,0.00785876172804179
gene_197604,-0.278087714265692,0.762154671182814
gene_197608,-1.72036214793912,1.41099888715558e-16
gene_197614,-0.341666997982994,0.787986813344064
gene_197616,NA,NA
gene_197617,NA,NA
gene_197619,-1.25944023905766,3.59852977476175e-07
gene_197620,-0.992714403590876,1.59567321642686e-11
gene_197622,-0.13317692987636,0.0678972199241238
gene_197627,NA,NA
gene_197629,-2.85131651259894,0.00141857665104958
gene_197632,-0.0482213570611979,0.918065195320664
gene_197635,-0.37765866945684,0.42362741260308
gene_197641,-1.6168720661959,0.000207772227015205
gene_197644,NA,NA
gene_197646,2.80652578768725,1.81981956738824e-16
gene_197647,0.00126581232752679,0.994956484586301
gene_197651,16.2491802087359,0.933180321553571
gene_197653,-0.938992081647657,0.00278284430127555
gene_197658,0.241333430335409,0.943007222085665
gene_197665,NA,NA
gene_197670,-1.63218239384876,1.05506013829622e-05
gene_197674,NA,NA
gene_197681,-2.6981119631965,1.00076605616883e-12
gene_197683,NA,NA
gene_197692,NA,NA
gene_197694,-0.346963508644985,0.0108101485226108
gene_197696,-2.47742145144155,1.99540224001811e-14
gene_197697,1.76347429851762,0.109829583286697
gene_197698,-0.0329442715079944,0.936486449052742
gene_197701,-0.537885709546307,0.204984706204043
gene_197702,0.596832348322084,1.32824538126619e-08
gene_197704,-15.2275240979306,0.956810595334506
gene_197705,-1.38528273460437,0.384404855629426
gene_197706,NA,NA
gene_197712,-0.64954631098783,4.06185962729743e-06
gene_197713,0.28212482630837,0.00474918011034398
gene_197714,-0.0647692287989095,0.757667188207989
gene_197721,-1.48212490699373,0.529369892679569
gene_197723,-0.783648420895699,0.443938511808546
gene_197724,-0.396545775128128,0.00037528161629224
gene_197727,-16.3091325655746,0.952406515038182
gene_197728,0.274708362935185,0.503499365094944
gene_197734,NA,NA
gene_197744,1.35739160302036,0.251943570226641
gene_197745,NA,NA
gene_197746,-1.78491563373027,1.13743084272008e-27
gene_197747,1.58457794554546,3.83477876074754e-23
gene_197748,-0.576676629517936,0.0488434441525595
gene_197753,0.353472097981518,0.820074414323434
gene_197756,0.129829760899268,0.269317558882291
gene_197757,0.471329875272268,0.341573227092772
gene_197763,0.657972620167161,2.26832982518633e-07
gene_197766,0.0392220251577201,0.905353893240974
gene_197768,-0.783695623936618,0.174702612247705
gene_197769,-1.0353410294603,0.00338558632802681
gene_197771,1.24505225944279,1.92201157912958e-10
gene_197774,-0.936007761852722,0.000409907696701778
gene_197775,NA,NA
gene_197776,-0.91236683109513,0.000690175716761937
gene_197779,0.579787300113009,0.00311640092942972
gene_197780,0.271745253499021,0.159935037928988
gene_197782,-0.300494779753076,0.00284760715921824
gene_197785,1.09188728597442,2.06578051378787e-08
gene_197786,NA,NA
gene_197790,NA,NA
gene_197794,NA,NA
gene_197798,0.346400703438834,0.0436630683314854
gene_197805,NA,NA
gene_197808,-1.28067363848561,7.29485551705488e-22
gene_197813,-1.50175458650938,0.0304416887204231
gene_197815,-0.634003035446053,0.113318570449806
gene_197816,-0.956824404348374,0.000795593319772789
gene_197818,-0.775684093552451,4.50555442567845e-10
gene_197822,-2.19148620129569,4.95020063982385e-19
gene_197825,-1.03871902412386,0.568026148596461
gene_197826,-16.1979618426877,0.952865516175879
gene_197830,-0.104434767360204,0.848170840722325
gene_197837,-1.85027372300892,0.000771650073205549
gene_197838,-17.5139952042463,0.947339070311584
gene_197841,-0.733849526899764,0.00632012326876469
gene_197844,-0.604317859985593,0.601459080044123
gene_197846,0.245072134878197,0.840582126373367
gene_197847,-1.68950830008214,3.69214563707537e-05
gene_197848,-2.89080629684273,0.156043125746626
gene_197849,14.7554832092636,0.940442095283809
gene_197851,NA,NA
gene_197852,1.30730482708062,2.4735459784297e-06
gene_197857,-0.35514360907925,0.0476532656422648
gene_197858,0.596546562581013,0.00034980083345607
gene_197859,-1.0525867153988,0.523379657514298
gene_197860,2.6644247437794,3.27904942935599e-16
gene_197863,-0.475809506216011,0.000277063028656263
gene_197866,NA,NA
gene_197870,0.412962467251006,0.599430440786812
gene_197872,-1.66552710260159,1.69400768177000000000000000000E-18
gene_197879,-0.191195076785599,0.148374248336581
gene_197880,-1.24069393263396,0.539413245531485
gene_197882,-1.25462134807822,0.0634007894397496
gene_197885,0.339345991548102,0.00957003188256797
gene_197887,NA,NA
gene_197888,0.0181370111086156,0.990509778137389
gene_197889,0.939693019978811,0.081089415966843
gene_197891,-15.2275240979306,0.956810595334506
gene_197892,-2.13406036983494,1.91279656653249e-32
gene_197893,16.9456923275825,0.92972614463389
gene_197894,1.00981710918253,9.95540246019545e-21
gene_197901,NA,NA
gene_197903,-0.544163797772717,0.00114676151615423
gene_197905,3.63892659033788,8.54826346238655e-43
gene_197910,NA,NA
gene_197912,-0.433983394076768,0.0106534639072382
gene_197914,-0.119434461497592,0.878008342730329
gene_197915,-2.18132686967183,0.00269432782380887
gene_197919,-0.933046549271123,0.258283458816655
gene_197921,0.872215508690102,0.230766385446055
gene_197927,-0.984013272381251,0.0273625137933073
gene_197928,-1.17741276388966,8.97019586373534e-06
gene_197930,-1.6493781144745,3.22454092781243e-23
gene_197932,0.130414614304541,0.511728506472837
gene_197933,-1.81823049732055,2.28705479677842e-11
gene_197934,0.448773060835121,0.50962135554612
gene_197935,0.395818997747587,0.00873736443634181
gene_197937,0.161410014737566,0.412942457090111
gene_197938,NA,NA
gene_197943,-1.31396711877852,2.42203719063439e-09
gene_197948,-0.680807654808928,5.89195189223026e-08
gene_197951,-0.239022616989688,0.262031706050392
gene_197953,0.272646928347886,0.935438264036094
gene_197955,NA,NA
gene_197956,-0.239506738895527,0.250792640387407
gene_197958,0.133407026708119,0.34846054998889
gene_197959,0.787304165502779,0.0632349801481779
gene_197961,-0.0813357102078456,0.632914194475322
gene_197965,0.250056014566648,0.0151069442591871
gene_197969,0.0741415134688786,0.658167530690743
gene_197971,-0.271519654674392,0.0726781608007384
gene_197976,-0.571264188654826,7.0760905208432e-06
gene_197977,-2.24918639324489,0.138406396543127
gene_197978,NA,NA
gene_197980,0.970759427020416,0.0377858244121866
gene_197982,0.478904589816781,0.00194119424296318
gene_197984,NA,NA
gene_197989,0.0615487163748343,0.74186037454936
gene_197990,NA,NA
gene_197991,-3.47473496174011,1.31889738882125e-11
gene_197992,NA,NA
gene_197993,0.165704914030019,0.847247664893239
gene_198000,0.380731284762471,9.64258896693682e-05
gene_198001,-0.198608616900678,0.14287132608057
gene_198003,1.26596116645437,0.0646185458127935
gene_198010,1.87549488523293,0.127289190337064
gene_198015,0.470001034005753,2.85673964738012e-09
gene_198018,0.493356416565554,0.103387224969268
gene_198019,-0.820633094428179,0.738312880258135
gene_198021,NA,NA
gene_198022,NA,NA
gene_198026,0.263448036895663,0.0357336244229584
gene_198028,-1.67810156049884,0.063535081476783
gene_198033,-14.9368496484354,0.957969882708363
gene_198034,0.197821949166616,0.0967141238682833
gene_198035,-0.200961129906648,0.592247262641774
gene_198039,-0.156915562866127,0.401085426068511
gene_198040,-1.33129774397024,1.31981621062831e-11
gene_198042,1.44458383549258,3.4718545898827e-13
gene_198046,-1.39573228120515,5.12028592101063e-11
gene_198049,-14.9368496484354,0.957969882708363
gene_198053,1.4243088292158,1.0160274963995e-07
gene_198054,NA,NA
gene_198055,0.454943868163884,0.00437506025710444
gene_198056,3.32340379353714,9.15815254503600000000000000000000000000000000000000000000000000000000000E-59
gene_198060,-0.332079758453548,2.52471888609611e-08
gene_198062,NA,NA
gene_198064,-0.568806507048546,0.00376306173514457
gene_198074,-0.691032084835133,0.289458520448531
gene_198075,-16.1408793974702,0.953101436088935
gene_198077,-18.4023579870709,0.943496270816377
gene_198081,0.0984470427007279,0.523197565316068
gene_198082,NA,NA
gene_198083,NA,NA
gene_198087,-0.930580364348545,1.10518679179935e-09
gene_198088,2.57417926375556,3.90790157528466e-16
gene_198089,-0.478677306216767,0.000381018002274319
gene_198090,NA,NA
gene_198092,1.11111420573167,0.167105308259336
gene_198093,-0.85192035084323,1.50363276395191e-05
gene_198099,-0.239235433504234,0.696318441466134
gene_198100,-0.0769173169514923,0.932920133388027
gene_198104,NA,NA
gene_198105,-0.29070908307867,0.0701519836284016
gene_198106,-0.415472101686092,0.0236571529712661
gene_198108,2.324802338113,0.000116192405959427
gene_198113,-0.380499497557751,0.00131942498189099
gene_198121,1.49466132795551,2.09423505530317e-15
gene_198125,-3.34405985885851,5.09039403276826e-06
gene_198128,14.7554832092636,0.940442095283809
gene_198129,NA,NA
gene_198130,0.38890826049412,0.0320749401747484
gene_198131,0.133361781030331,0.473861295252295
gene_198133,-0.952567093272901,4.45233705873279e-14
gene_198134,14.7554832092636,0.940442095283809
gene_198142,0.461617238858404,0.0041766020153547
gene_198143,NA,NA
gene_198146,0.534829942791893,1.73203940607651e-14
gene_198150,-1.25836803485961,0.000284466804002699
gene_198153,2.07789102899548,0.000453559001729266
gene_198155,-0.335492586522458,0.199115985411986
gene_198156,-2.68701673511385,0.00119929647703777
gene_198157,1.12045754753283,3.85915668716317e-21
gene_198160,0.115534244488147,0.147781692155558
gene_198161,NA,NA
gene_198162,-0.0069371225731889,0.962748628472572
gene_198168,-1.14588528648588,1.91783478679641e-19
gene_198169,-0.748104957562358,9.5982152991751e-05
gene_198171,-0.292973675617301,0.0126644042430025
gene_198173,NA,NA
gene_198176,1.24091519469425,3.40583478973871e-09
gene_198178,NA,NA
gene_198182,-0.597421238588817,0.000975821258846443
gene_198183,NA,NA
gene_198185,-0.591861410215042,0.00568378893256753
gene_198189,-1.06104191812722,2.06862314599282e-08
gene_198198,-0.265269607452279,0.0804141400391506
gene_198203,-2.59190032092297,4.8602249815838e-40
gene_198205,-0.113597122278503,0.618593767028172
gene_198208,0.296792081973832,0.438898206016184
gene_198211,NA,NA
gene_198216,-5.21762135979144,0.00205430828178439
gene_198217,14.7554832092636,0.940442095283809
gene_198218,0.109792665464554,0.393857613724072
gene_198221,-1.72124554706734,0.00149642987715499
gene_198223,-0.236479425204073,0.862627254678957
gene_198225,0.273188661868978,0.546903298542416
gene_198229,NA,NA
gene_198231,-0.136701521995769,0.0809733569883969
gene_198237,0.978654699641706,0.146559334967041
gene_198242,0.0798035852621834,0.634106282179093
gene_198246,-2.78918442677354,8.68803252566757e-27
gene_198250,-14.9368496484354,0.957969882708363
gene_198251,-16.6420436876308,0.951023188398004
gene_198252,0.817941061774689,6.55016746177221e-07
gene_198258,0.14784207907435,0.162945035615346
gene_198261,NA,NA
gene_198265,-0.0535451648178072,0.750630004123433
gene_198270,-1.07593927860361,7.43499959208568e-07
gene_198271,NA,NA
gene_198276,-0.528705634303939,5.95499024784244e-10
gene_198277,NA,NA
gene_198283,1.03080592550982,0.724579154147976
gene_198284,NA,NA
gene_198286,-1.44623592249599,3.6199245997829e-28
gene_198298,0.362932586482289,0.15672746527017
gene_198300,0.67201930368356,0.0193084326349546
gene_198301,0.395576276076311,7.0056460215654e-07
gene_198305,0.488718908876074,0.886900122932573
gene_198307,NA,NA
gene_198312,-0.54696994032053,0.473942817486792
gene_198315,-0.249218617180775,0.119016369718552
gene_198324,-1.33036501847698,3.1844708654955e-28
gene_198326,-15.2275240979306,0.956810595334506
gene_198327,-15.5954024649459,0.955328674128172
gene_198331,1.38746522364467,1.08972058992088e-09
gene_198336,0.241845257678739,0.916274418190555
gene_198339,0.625973389829291,0.318447061679197
gene_198342,0.671405395617794,0.157730480263516
gene_198346,-0.160767433483347,0.335970481056313
gene_198353,0.20862242614866,0.492771439202858
gene_198354,16.1991099055708,0.933429090787371
gene_198355,-2.48777772061143,1.54661985749168e-112
gene_198356,0.637230746555588,7.59046302188545e-06
gene_198358,-2.19622148667024,0.0262255962947657
gene_198363,-0.158112022357589,0.53767139004832
gene_198366,1.06230385210136,0.221244674186614
gene_198367,NA,NA
gene_198369,1.21072397123951,5.88926453529838e-24
gene_198373,-0.401383518930267,0.0014142400933564
gene_198374,1.08304982629577,0.283674896991929
gene_198380,-0.461002994015754,0.00394675738099703
gene_198382,-0.084571987251546,0.239269994905736
gene_198384,2.07577482947371,0.341420425423268
gene_198388,-15.2275240979306,0.956810595334506
gene_198390,NA,NA
gene_198393,-0.0546854561111182,0.770633262234579
gene_198398,-14.9368496484354,0.957969882708363
gene_198399,-0.237176478056983,0.132301715919307
gene_198400,-0.359567057228604,0.820531237460862
gene_198406,0.182831940649762,0.26230624942759
gene_198408,-0.402526913866766,0.00573996334757478
gene_198414,NA,NA
gene_198416,0.148816127170282,0.863798784183365
gene_198417,1.42138652641936,1.18459255582837e-08
gene_198420,0.473492869826863,5.1977878355132e-05
gene_198429,-0.696419068076476,5.25695555302353e-06
gene_198431,0.208286116373379,0.209306558931512
gene_198434,NA,NA
gene_198435,-1.14579853663659,0.000496123907974785
gene_198440,-0.618822014346511,7.40753194672808e-05
gene_198443,14.684463538455,0.940782254782584
gene_198444,NA,NA
gene_198445,-15.5954024649459,0.955328674128172
gene_198452,NA,NA
gene_198453,-0.222582436332068,0.0896803168770286
gene_198454,NA,NA
gene_198455,0.150238945399724,0.199505901389188
gene_198457,NA,NA
gene_198464,-0.146499129145478,0.505221588396833
gene_198466,-0.661698604042269,1.77881707954976e-08
gene_198467,-0.102775110706364,0.755518575220844
gene_198468,1.72260197358668,0.0317373061731543
gene_198471,-1.19420812346953,0.609736168152676
gene_198477,2.49940463049382,1.68877531651562e-10
gene_198478,-1.446010048478,6.01354404738999e-12
gene_198482,-0.398626867757784,0.0267638013014834
gene_198483,-0.779133009511985,0.0749844948298367
gene_198488,-2.72144846588761,0.000977320403661664
gene_198491,-17.1622753569969,0.948835769775447
gene_198492,-0.0735477215079031,0.663710472499713
gene_198496,0.295084995606767,0.469111326474169
gene_198498,0.91198087310198,6.45824522961726e-12
gene_198502,-20.5275203399759,0.93395288357851
gene_198513,-2.44587077303451,1.04517553182172e-35
gene_198515,-4.40139894309077,6.80330797319457e-31
gene_198517,-1.25392276209725,4.56554893501666e-41
gene_198518,-1.61379448461728,0.132772965622367
gene_198520,-3.26395344662701,4.26083118084951e-10
gene_198521,-0.801776431957316,7.52784632798242e-07
gene_198522,0.76873813695335,3.43279257988475e-12
gene_198523,-2.6823315420158,0.152082038487672
gene_198526,NA,NA
gene_198535,-1.60726419948911,0.00929907023311055
gene_198538,-0.362725422260929,0.000232373319612103
gene_198542,-2.15640138401791,9.92992382474487e-06
gene_198546,0.95152302781372,2.47882216332126e-06
gene_198547,-4.34250776949534,8.71037467787594e-07
gene_198551,-0.798433153176709,9.46668637432817e-05
gene_198553,0.307286520765424,0.558352410673396
gene_198554,2.88347869484126,5.55409262765813e-46
gene_198555,0.150628250914294,0.923424979417169
gene_198556,0.244427954696109,0.0429152078361017
gene_198558,14.7191007984364,0.940616410590514
gene_198561,-0.546981029435078,7.38394537975400000000E-08
gene_198563,-0.452717197845855,0.000105379927797954
gene_198566,NA,NA
gene_198567,NA,NA
gene_198569,-1.83983922135989,0.012697174569095
gene_198570,NA,NA
gene_198573,NA,NA
gene_198574,-3.73955850613367,3.05446658561938e-19
gene_198576,-0.124292218494888,0.856533404781901
gene_198580,-0.988538010897123,0.00229771738834797
gene_198585,-0.192082738364905,0.158140885515579
gene_198586,0.190812321871644,0.114126280550169
gene_198589,-0.175049532720404,0.158072078885379
gene_198590,-2.61980925188344,5.35653189750412e-10
gene_198597,NA,NA
gene_198598,-0.0457474855380963,0.941788783388103
gene_198601,NA,NA
gene_198604,-0.0162369744426259,0.895639730352762
gene_198610,-16.0306887180866,0.953553406009757
gene_198612,0.669911577186716,6.9320308146627e-10
gene_198618,1.42815182446072,2.52179700023035e-05
gene_198624,-0.895878665207,1.81535533153005e-17
gene_198625,-0.120672390954511,0.37117026058414
gene_198626,0.151730591390053,0.897812084460451
gene_198632,-16.7105590660197,0.950736734117509
gene_198633,-3.36490644181061,0.000273614738389491
gene_198642,0.17756256630296,0.0559392482776978
gene_198643,-4.93518976446053,1.47401430973266e-11
gene_198646,-0.257865302099268,0.000163537414923329
gene_198648,-0.645076309634901,1.76140324517707e-08
gene_198650,-1.6588721540367,0.128681727541547
gene_198657,NA,NA
gene_198658,NA,NA
gene_198663,0.135214275620586,0.0755077159320081
gene_198668,0.664942886996771,0.000714172376516681
gene_198670,-0.786072319695017,0.328722453599445
gene_198671,NA,NA
gene_198673,-0.158121056039047,0.648595700398369
gene_198674,-14.9368496484354,0.957969882708363
gene_198677,0.263670965587972,0.0159138977518291
gene_198678,NA,NA
gene_198680,0.778216832625555,3.98248980239762e-07
gene_198681,NA,NA
gene_198682,0.208585982295749,0.327484177517796
gene_198683,NA,NA
gene_198685,-3.00283234435063,0.00311601231133287
gene_198689,0.641642989655833,5.46469149815687e-07
gene_198690,0.230093851806242,0.00267944460860516
gene_198691,-1.51022845818231,0.0344553862865443
gene_198692,0.654251013299639,0.000408428384027246
gene_198695,-1.03765375703054,1.6171964335921e-05
gene_198700,0.653231890762113,0.000123417815817864
gene_198703,NA,NA
gene_198704,NA,NA
gene_198707,-0.295227093585924,0.102962639131143
gene_198711,-0.877457386674912,0.312928890772597
gene_198712,0.0612519731836138,0.66773416797575
gene_198715,-0.814986909511762,2.31959094450605e-14
gene_198718,-0.490373542457281,0.00135777232894836
gene_198719,1.83275285449287,2.16406658698247e-21
gene_198720,-0.252148014684281,0.13958045639522
gene_198721,0.687097879936107,7.36112132191842e-07
gene_198722,-1.00056883398903,1.25758305360283e-26
gene_198723,-2.21300517281167,0.017469050828075
gene_198727,-0.228300165480599,0.298874061314423
gene_198728,-0.419144635353264,1.20065684183397e-05
gene_198729,1.15878257242358,0.000313978300477656
gene_198730,0.0536045157124426,0.678467647024798
gene_198732,1.9819008528416,7.65040142421973e-20
gene_198734,0.00503672248210443,0.993779776488089
gene_198736,0.265968098920458,0.210447248752202
gene_198738,NA,NA
