gene,log2FC,p-value
gene_144559,-0.432976386497772,0.00902695258946595
gene_144560,0.418893561442988,0
gene_144566,0.146819962875963,0.0186651640105566
gene_144567,0.408264435548796,0
gene_144579,0.540447076923212,2.60530802920211e-06
gene_144580,-0.740340001559523,2.32331154315091e-10
gene_144583,-4.34699229514201,0
gene_144589,0.206324593966035,0.00655712709263123
gene_144591,-0.66766440076994,4.9259729628659e-10
gene_144596,1.79053825134804,0.0850262354321379
gene_144597,0.296019846163472,1.11053030027453e-06
gene_144635,-1.96995372741282,0
gene_144642,-0.530944296797737,7.53097639805134e-09
gene_144645,-1.88022688923988,1.68753899743024e-14
gene_144647,-0.455308689678384,0.0991621017430006
gene_144648,3.56685662567339,0
gene_144649,2.49069682143882,1.89347922896488e-08
gene_144655,0.505247572436306,0.134949389454914
gene_144659,-0.421380629637609,0.000473448803186893
gene_144668,-0.955693137631728,1
gene_144674,0.3505216992383,1.10094803718042e-07
gene_144677,-0.684795295094102,2.14407282832507e-05
gene_144681,-0.652712322298647,0.605704782462127
gene_144711,1.50833908216863,0
gene_144712,-0.362888124333343,0.703683673131783
gene_144713,-0.0798182281129545,0.972836031689611
gene_144724,-2.69721669182553,0
gene_144730,-0.146399715428855,0.782568658612914
gene_144736,-0.399323709459967,0.0246361382354809
gene_144741,-0.336095026428331,1.98378308113867e-07
gene_144744,-0.226447544487099,0.0123789698302004
gene_144746,0.695941930964722,1.55431223447522e-15
gene_144747,0.703672781234493,7.7715611723761e-16
gene_144749,-2.62181245745032,0.00294332708268685
gene_144791,-0.0826922023239177,0.86230259971567
gene_144792,1.07931052634878,0.00146298853857696
gene_144802,2.04549734610903,0
gene_144810,-3.76523544345446,0.000867792836373837
gene_144815,-2.84271673135919,0
gene_144821,-5.27112899677132,0
gene_144824,-0.752520073893928,0
gene_144827,-0.206118281591389,0.253090868080871
gene_144834,-3.60667720951048,0
gene_144840,-0.699460483115711,0
gene_144843,0.310114049641702,0.538899605149207
gene_144847,4.20127787777834,0.000169476557214887
gene_144848,-0.998128200463178,0
gene_144857,-1.71317270147437,0.00825609822775308
gene_144867,-0.834958828763781,9.6119545656137e-10
gene_144868,-1.50378376006877,0.097246597987159
gene_144893,1.31548872288703,0.00146221754204234
gene_144895,-0.549315848920917,4.44089209850063e-15
gene_144908,3.17390604825038,6.19735346485406e-06
gene_144909,-0.515113626376207,1.90645194309003e-06
gene_144935,0.187557213363407,0.703473484681336
gene_144959,-1.06519297107681,0
gene_145002,-0.113509210319216,0.99649198237874
gene_145012,0.974783705741388,0.0113791495226858
gene_145014,0.732958240129794,2.80211944116981e-05
gene_145016,0.328004205585594,5.45770095783382e-11
gene_145020,1.49149574911682,7.54951656745106e-15
gene_145022,-1.2946521148212,0
gene_145029,0.306137099322293,0.28344210233131
gene_145040,-2.1607152216701,0
gene_145041,-0.561980220844127,0.000932145165873699
gene_145050,-1.75138873898724,0
gene_145075,0.651642875606641,1.07698927398481e-06
gene_145088,-0.190026413855301,0.755446906475402
gene_145103,5.2815428298189,0
gene_145113,11.7584177424112,0
gene_145147,-2.99919810588791,0.0360197914668872
gene_145191,-0.250841324717519,3.63497709199301e-06
gene_145194,-1.40035537762484,0
gene_145214,0.435314066544298,4.2325987159586e-09
gene_145216,-0.68037164994998,0
gene_145217,1.75218828496656,9.65894031423886e-15
gene_145220,-1.97210682126586,1.13191556361247e-06
gene_145241,0.446554973414831,4.77284619693208e-06
gene_145244,-1.70968567749397,5.71914870661772e-05
gene_145246,-1.9091988764117,0
gene_145247,-0.823096091142035,1.11416931569686e-07
gene_145284,0.611312729764497,0.57258065129565
gene_145287,3.29977969266295,1.24482529839653e-08
gene_145293,-0.52780810777329,9.91372299241622e-06
gene_145331,-0.240787544601461,0.0150807905534033
gene_145332,-0.709825843861238,6.09675937512932e-07
gene_145335,-2.9010985883187,1.49091648649069e-06
gene_145337,-1.07800316480412,0
gene_145348,-0.0943249969329655,0.869573777642534
gene_145349,0.595872557128382,0.0316623776526815
gene_145354,-0.728064805328121,0
gene_145358,2.62569256135796,0.0311977347076319
gene_145362,-0.805880960842045,0.120991193983247
gene_145365,-0.732125939013926,2.3392399128852e-13
gene_145375,-1.24095418218318,1.81532391974049e-06
gene_145386,-4.36840549440642,0
gene_145388,-0.186219198772598,0.563387300433745
gene_145390,0.160348462348495,0.873531684788411
gene_145391,0.0370372992638522,0.946752238602772
gene_145414,-0.903917823083397,3.96817767533975e-09
gene_145416,0.665622695472214,0.36219839397806
gene_145425,-0.279127627491577,6.12823125578643e-11
gene_145431,-1.1454214093412,0
gene_145439,-0.361311892734852,0.00257627763342227
gene_145451,3.08293824081045,0.00271003158380778
gene_145476,0.430576436646768,0.739960539380817
gene_145494,-0.84647376493624,4.25041698504103e-08
gene_145495,0.666855698830859,0
gene_145506,2.65034094432805,9.79993863836626e-13
gene_145545,-0.567069258672245,4.94964828263722e-05
gene_145555,-0.475648076829898,9.49264218108592e-06
gene_145569,2.41333763154977,0
gene_145592,-0.0214563480823409,0.973633082011339
gene_145604,-0.839813786184839,0.00139944626036492
gene_145623,-0.822513677491358,0.000651772764663439
gene_145632,-0.188610131816337,0.927563540229561
gene_145675,-0.658170113388578,2.64993141985137e-07
gene_145685,1.34289934181942,1.11718412298956e-11
gene_145687,-0.217378144742015,0.661764606897599
gene_145700,-0.0477871673204691,0.877600300973428
gene_145715,0.0753795317332194,0.937129909305375
gene_145723,-0.774495987484301,6.55031584528842e-15
gene_145725,0.337246214268783,0.110516160851043
gene_145730,0.289462536237648,0.635111915416644
gene_145734,-0.517663833364555,1.61984073648869e-05
gene_145736,-1.08870228652541,0.0886795149870595
gene_145740,-0.224627136773334,0.463233069221066
gene_145741,-0.536895728573824,0
gene_145743,0.594559940462011,0.0006439322709062
gene_145757,1.23931108242491,0.999999999999943
gene_145777,0.913896411049842,0.106153125798881
gene_145779,-0.0266337455718667,0.889734617277325
gene_145780,0.541316451338844,4.44811154735048e-05
gene_145781,-0.303350911450126,6.29762908488374e-11
gene_145782,0.0215502421141595,0.943271791528033
gene_145794,3.16767977208792,0.999999999998907
gene_145808,1.70717618589181,0.203254716616412
gene_145817,0.106338741694807,0.697036597844421
gene_145819,0.316564873352882,0.570839542319309
gene_145824,-0.778090693193856,0.493277506903776
gene_145833,-1.28127133390885,0
gene_145860,0.0668747953069266,0.928390671289764
gene_145868,0.30474351938382,0.00695789841802374
gene_145882,0.178179341001247,0.777881824289868
gene_145901,0.964778862563936,0.0338044835191235
gene_145907,-1.10244452382558,1.01705226795978e-07
gene_145908,0.400902915563555,1.24020933800484e-06
gene_145911,0.700059166912847,0.416525877303317
gene_145912,-0.916907000588959,0
gene_145916,0.483088641739034,3.0346836155104e-12
gene_145919,-0.297444589478576,0.176291164732873
gene_145934,-3.5734374236934,0
gene_145945,-0.323518212210866,0.519241680994355
gene_145949,2.3766495174886,0
gene_145965,0.92416521120893,1
gene_145975,2.06137363967292,0.000186278987620692
gene_145979,0.0301515084836299,0.876380231865296
gene_145982,-0.718376594599286,0
gene_145990,-1.96856013103788,5.51588774655443e-11
gene_145996,-0.731193219847141,0
gene_146007,0.070183453504789,0.833816818101331
gene_146021,1.02148847646288,0.00743282688839142
gene_146038,-1.53359360215842,0
gene_146054,-2.03008748267476,0
gene_146063,0.114079054722725,0.361777153468162
gene_146066,0.100006475165775,0.753385429553013
gene_146067,0.55260140827989,7.63235402323481e-07
gene_146070,-2.17621411680727,4.50668724560899e-10
gene_146072,1.56064815533733,1.67643676718399e-14
gene_146083,1.15620793419661,0
gene_146085,0.0804552972342455,0.89738903681019
gene_146094,-0.440396619446615,0.658669136587475
gene_146109,-0.524306215370876,0.0524392749549595
gene_146112,-0.982862124559211,0
gene_146122,0.0353486345399531,0.909213553925393
gene_146143,-1.56958250779691,2.04281036531029e-14
gene_146192,2.69163441445554,0
gene_146197,0.26300657133213,1
gene_146205,0.465231508240676,0.186932624686286
gene_146223,-0.931645635662142,3.56809050083839e-08
gene_146232,0.91869729969577,0.210944006614091
gene_146233,0.45240703653496,0.313818320632325
gene_146242,-1.47381418815505,0.000302930741627794
gene_146243,-1.06151716259954,0.00798776863660577
gene_146247,0.182755511296871,0.902823442120245
gene_146263,-1.85770903232347,1.23412391417332e-11
gene_146267,0.0206042798497188,0.912209827419901
gene_146278,0.440392292000627,0.280507974358678
gene_146281,-0.757857064002557,0.00105344098815874
gene_146282,0.0670872039017948,0.898720271866722
gene_146350,0.821244171242708,4.95995719496101e-07
gene_146373,-0.503702694087818,0.22988354424614
gene_146376,-1.5491962241867,0
gene_146386,0.35470148892379,0.48070700370607
gene_146409,0.453354074124236,0
gene_146410,-2.81166107147653,0
gene_146411,1.03942456004977,1.48182800474572e-08
gene_146414,-0.0123530413484617,0.899189626331979
gene_146416,1.02551694557258,2.65912321317785e-06
gene_146425,1.14105554200954,0
gene_146426,-0.108160460414846,0.77182012152205
gene_146433,1.12368274084478,1.17479626027261e-09
gene_146457,-0.399487295419023,0.206229307743186
gene_146463,0.132621305385161,0.863079735250222
gene_146476,-0.851410769170271,3.09265886344612e-07
gene_146477,0.421592622438318,0.682844111042531
gene_146530,1.36140491742011,0.209875385042112
gene_146535,-1.26800112283429,4.45199432874688e-14
gene_146540,-1.43905158570277,0
gene_146555,-0.379643275832863,0.553752122029055
gene_146556,0.686854648205088,1.53169972383349e-06
gene_146574,0.0273381642968015,0.856106929986106
gene_146576,0.131478070762087,0.66518755943792
gene_146587,0.639430985945274,0
gene_146592,-2.60524768959286,4.4989138658913e-07
gene_146648,-1.78669261334898,0
gene_146666,6.12485040112544,0
gene_146670,-4.58952105281183,1.31339383813156e-13
gene_146674,10.764370806949,0
gene_146676,-0.276985925117455,0.304522877776072
gene_146700,-0.79580687964708,0.529225195244775
gene_146701,-0.36198687176487,0.0117899561989955
gene_146707,-0.389565275953179,0.560350947093897
gene_146722,0.638073803394147,1
gene_146729,-0.405373906866332,4.16056078478277e-12
gene_146731,-1.1962355212671,3.22000548447221e-09
gene_146733,-2.17226174310566,3.55228269022234e-09
gene_146757,0.440453062366128,0.183328305554357
gene_146776,-0.0944154026892854,0.798788514893956
gene_146802,-0.55150974125962,2.22044604925031e-16
gene_146826,0.454134239941158,0.375704351398401
gene_146828,-0.456462363585475,6.44048037123923e-10
gene_146830,0.834361202397092,0
gene_146833,0.144661152390947,0.764728501927138
gene_146834,-0.168206216332261,0.872732532735647
gene_146842,-0.527175487431558,0
gene_146856,0.424804912783556,0.355585638129626
gene_146858,-0.454979480936893,0.495630535555942
gene_146859,0.648070229365782,0.987354968664394
gene_146872,-0.00330486330842902,0.979063111498271
gene_146904,0.18209747411932,0.000144320611689674
gene_146909,-0.829542844573927,5.15761097785727e-06
gene_146918,-3.18226569397659,0
gene_146938,1.68837730007891,0.0794788101439006
gene_146950,-0.349732658962506,0.752444491135573
gene_146955,1.39870197639153,0.999999999999909
gene_146963,-0.409753384385129,0.00412457708558767
gene_146966,-2.79465282200301,0.00759195060197615
gene_147003,0.962650025805563,3.70676859594576e-05
gene_147010,-1.4184104654375,2.47632060412784e-08
gene_147027,3.00621216772594,5.65908031546769e-08
gene_147036,-0.611211199317816,0.410019233124413
gene_147041,5.40432641095872,0
gene_147044,-0.163805916133217,0.252964635409908
gene_147050,-0.649426514342076,0.014020362684546
gene_147059,1.0118958380488,0.999999999999616
gene_147065,-2.57723182695237,0
gene_147082,-1.60497095940734,9.95158326340118e-05
gene_147099,0.082700862063184,1
gene_147100,-2.74286964949622,5.69544411632705e-14
gene_147118,0.525017174464812,8.02791166876204e-12
gene_147119,-0.985658451308039,2.2256800169540000000E-07
gene_147121,-0.0187889669359088,0.994947896848453
gene_147123,-0.167207175942772,0.646702471082885
gene_147124,-0.233216506573158,0.24358645928056
gene_147127,0.513580144513803,1
gene_147130,0.742142799753875,0
gene_147133,0.238457614201092,0.380183918001295
gene_147140,-0.285916798824809,0.0701142847160278
gene_147144,0.807457255969868,0
gene_147155,-2.01443280109419,4.62836273751321e-08
gene_147162,0.570112536175519,0.410842771979453
gene_147164,-0.509563850589247,0
gene_147166,-0.337960208624335,0.622458743841927
gene_147168,2.54502400205405,0.0227337765044299
gene_147174,0.597522616250223,0.35153596086256
gene_147180,1.06791025105577,3.7410019526618e-10
gene_147202,-0.677897143711074,4.32941349437499e-10
gene_147206,1.34758992978627,0.0542473042300426
gene_147224,-2.14178443653909,0
gene_147231,-2.26646594168767,0
gene_147251,-0.355933947464998,0.600122175684968
gene_147257,-2.3449034336956,0.999999999999742
gene_147274,-0.427836394782383,0.00411591825717472
gene_147316,-0.191157796141179,0.202820595056266
gene_147324,-0.435925965582791,0.25970596178266
gene_147364,0.303891117820019,0.414306954788388
gene_147382,-0.774973522834876,0.00131814605616509
gene_147383,-1.34364289491824,0.000183765394739632
gene_147394,0.734923865254773,1.07268335601818e-05
gene_147400,-1.0437424785705,0
gene_147403,-0.13351743409795,0.427005923128459
gene_147408,1.10925476509185,4.5715821089809e-06
gene_147416,-0.302253955071509,4.40962528142075e-05
gene_147419,-0.177303912779124,0.34169634309447
gene_147421,0.446551154447089,0.406409344357746
gene_147437,-0.020133263522451,1
gene_147439,-0.0731047321588483,0.8856861155246
gene_147454,-0.313027331936414,0.000194288297865941
gene_147457,-0.203235772578655,0.726332076895307
gene_147459,-0.0926666060078929,0.937972494414093
gene_147465,-2.5397439274113,0.999094762636767
gene_147471,-0.499935123746555,5.79471973194412e-05
gene_147475,-0.0244363541866662,0.932983366292902
gene_147485,1.56083313470639,0.0508093531927579
gene_147509,-2.68467501357387,0
gene_147526,-1.118511880028,0
gene_147533,0.0802011027607499,0.649089472997371
gene_147535,0.259789457793283,0.394184668310683
gene_147536,-4.08937249414776,5.88418203051333e-15
gene_147548,0.13678629001204,0.852306551409497
gene_147576,3.01230948328421,1.07747144539871e-12
gene_147586,-1.59430469010329,0
gene_147592,-0.165355546935434,0.647281075005641
gene_147601,-0.471150383311281,1.46549439250521e-13
gene_147604,-0.265233021684667,3.34399175017097e-13
gene_147606,5.41479880732832,2.32226460283869e-11
gene_147614,2.37234243080802,0.0933981838642186
gene_147642,-0.490005529693431,0.568635524853821
gene_147649,-0.56268493576348,0
gene_147650,-0.596447333357879,2.70894418008538e-14
gene_147654,-0.280114312210091,4.50938437002169e-06
gene_147669,-0.364799128925382,0.197385498866016
gene_147676,0.377013580289646,1.42370431777117e-07
gene_147677,-0.197872511830275,0.678740695173269
gene_147679,-0.664814351764477,4.33365262120233e-07
gene_147684,-0.815970247037859,1.47829526397913e-11
gene_147687,-1.08752118599357,0
gene_147689,1.82821430889742,6.95314794629809e-09
gene_147697,-0.539873726679936,0.372570815797344
gene_147789,0.0714699639297524,0.840450770961549
gene_147799,-0.192364744852377,0.611682967841768
gene_147804,-0.797054854603459,1.28991011782986e-05
gene_147813,0.767442855125675,1.88642083398527e-07
gene_147852,0.205531207561882,0.907147880103539
gene_147853,0.599347503138697,0.0998539488742927
gene_147854,-1.25800611155761,2.51942910978187e-12
gene_147862,-1.5485896058084,0
gene_147872,1.43520154291569,1.58192281496383e-09
gene_147874,-0.69610133491556,5.08597042736536e-06
gene_147883,2.60052795409481,6.21724893790088e-15
gene_147889,3.68378785363016,0
gene_147894,0.174912670509712,0.85872547139191
gene_147896,-4.04616956582993,8.46037938420086e-05
gene_147905,-0.0684093027526657,0.852128970038086
gene_147912,0.00235522529095738,0.880132221498982
gene_147955,-1.31740963010363,0
gene_147996,0.0649931362634848,0.845788018213577
gene_148019,-2.5595757963585,0
gene_148053,1.79798272395157,0.154074758749441
gene_148057,0.235065896352966,0.802072872595649
gene_148082,0.0976152915880062,0.758210271685659
gene_148090,0.385299276155371,0.304502908688721
gene_148110,-0.893888229748362,0
gene_148120,0.878512224179208,3.67563997016873e-08
gene_148143,-0.509480709863595,0.00519292986740949
gene_148153,-0.520498485723419,3.94494056310535e-08
gene_148154,0.783452249442803,0
gene_148158,0.565872767206501,0.0277329115264825
gene_148175,-0.485531548516182,0.362014948749239
gene_148180,1.86226729123451,0
gene_148187,-0.539688309334362,0.00028828330788977
gene_148200,0.604895400117002,0.141755494983256
gene_148218,0.574506870751963,0.000260514604345286
gene_148219,1.88517159283771,0
gene_148225,-0.192266558386515,0.719328044753413
gene_148229,-1.21006051214378,1.75998361884311e-07
gene_148248,-0.46462779529519,0.00113969476488995
gene_148288,-0.808600914631891,7.6509363374222e-05
gene_148290,0.115714746545967,0.840168315409111
gene_148291,-1.07863907506217,9.98423566045403e-13
gene_148296,-0.769655153863948,5.2738228799365e-05
gene_148297,-0.578809784146526,1.63514757289818e-11
gene_148300,-0.488511115950988,0.0324589741513213
gene_148303,0.0506449885608949,0.97696135026681
gene_148308,0.0297989206134563,0.910306930487645
gene_148331,-0.111232908164274,0.863890089856811
gene_148334,0.0253861315154191,0.911859459422012
gene_148335,-0.822100443011097,3.0819957697048e-09
gene_148337,0.112834385383774,0.75294921986875
gene_148339,0.714920255022459,0.169834914250051
gene_148341,1.43173809158586,0
gene_148343,0.594105014833834,1.3720109004467e-07
gene_148344,4.64875218798343,4.44089209850063e-16
gene_148346,6.59250022445163,2.53893934138993e-05
gene_148356,0.602708222400203,0
gene_148357,3.54780741156,0.000292159918410584
gene_148358,0.751246734318501,0
gene_148362,-1.31211910491836,0
gene_148384,0.157163114177778,0.754051918894291
gene_148396,-0.0876779697828795,0.893981235068237
gene_148399,0.171019236647038,0.187333065943686
gene_148400,-0.717230870736657,0.00337385681211633
gene_148411,0.245672825767092,0.495631312994009
gene_148426,0.604129969786386,6.52808918033543e-11
gene_148429,0.831136926345931,0.0013921573696779
gene_148444,-0.127961231122968,0.381339808379045
gene_148450,0.16328602851197,0.603802644191089
gene_148459,-2.07083844595352,3.52774909284648e-09
gene_148468,0.455915254933179,0.343645216087925
gene_148481,-0.389976523239684,1.34962196973731e-08
gene_148484,-1.01255977889795,0
gene_148498,0.0889338395955798,0.39911808435135
gene_148516,1.54571417707086,0
gene_148541,-2.00439972588201,0.006066337249233
gene_148572,-0.394059072573355,0.537487884229919
gene_148600,-2.88193649244343,3.18898657480915e-08
gene_148606,-0.489097956319212,0.00019873392394143
gene_148634,0.215314664161987,0.535391697758304
gene_148655,1.47371980967502,0.000326615562549648
gene_148660,1.292595405479,0
gene_148671,-0.55925141043292,0.529754786491937
gene_148672,-0.657259605313293,1.92962312794975e-11
gene_148677,4.33881980688938,1.05753183987645e-11
gene_148680,-2.58983968617125,0
gene_148688,-0.89637592020944,4.92878512481365e-06
gene_148690,0.077307116204691,0.864771022021131
gene_148700,1.08208803950573,0
gene_148719,-0.00172479096833619,0.915390836346437
gene_148730,0.810701582197423,0
gene_148735,3.74866485984275,7.72811867266743e-06
gene_148737,0.189397194188607,0.657080795622598
gene_148773,-4.83221002452101,0
gene_148798,-0.688218558438306,0.0224744808344931
gene_148803,0.0702394608959396,0.791914597086582
gene_148814,0.683939706177454,0.000490783511706505
gene_148824,0.0400767302878067,0.777323189627119
gene_148832,0.928848058027831,0.340196492021476
gene_148834,-1.70519800563066,0
gene_148835,-2.15258419027694,9.45696464471624e-08
gene_148840,-0.759212446292709,0.300723242073637
gene_148841,-0.150721582807001,0.907681231930268
gene_148842,1.02008508602102,1.35558231306732e-13
gene_148843,-0.910044027975814,0
gene_148848,-0.0297389672336913,0.735737811994321
gene_148908,-0.486174216571987,2.5773827516673e-12
gene_148925,-0.252103213512671,0.00789123358723309
gene_148926,1.56167134309706,0.148762934270796
gene_148935,0.732376913127273,0.537557214643358
gene_148942,2.34259507263551,0.108448161686744
gene_148943,-0.418797267483979,0
gene_148950,-0.494732506813689,7.46058470557642e-09
gene_148965,5.83543807589181,1.1517573561548e-09
gene_148985,0.30255634578165,0.0151624498261104
gene_149016,0.134086676270123,0.759030068669589
gene_149043,4.08800377542765,1.11022302462516e-16
gene_149050,0.164204622167546,1
gene_149054,-0.903570742564412,0
gene_149084,-0.451560483282852,0.553393458078667
gene_149089,-0.409464202789847,0.416512855429236
gene_149090,-0.831510746496763,0.43967666615984
gene_149091,-0.64521587499975,0.000121020692689822
gene_149100,-0.643092922953931,4.18900425458446e-09
gene_149115,0.0675507297213601,0.958147823682042
gene_149131,2.48851485457555,2.36133335107525e-12
gene_149136,-1.4809143804065,0
gene_149150,-4.271723364778,1.56876803159012e-06
gene_149177,1.24485560286858,3.33066907387547e-16
gene_149179,0.258100461620121,0.0151280840217706
gene_149182,-0.311590637785098,1.32932056989832e-05
gene_149187,-0.371750886818435,6.13286643691424e-09
gene_149196,-0.522690497331029,0
gene_149201,0.163747180619179,0.972577993654408
gene_149212,-0.712515904004347,0.193815665119965
gene_149218,0.0598311679530706,0.883931320337228
gene_149231,-0.414946449598283,0.0432024868823678
gene_149243,0.295547984350123,0.83266513352567
gene_149256,-1.78695685287457,2.99073339427025e-08
gene_149257,-0.420500777496374,0.682170685535585
gene_149260,3.04235658570911,0
gene_149262,-0.616294217617733,0
gene_149269,-0.443267348040244,3.22790743578771e-07
gene_149273,-0.273119081102351,0.356999293139639
gene_149289,0.622384962813512,0.000300498929580173
gene_149292,-0.438006758175377,0.562978878271211
gene_149308,-0.350234177481478,1.60440571439491e-06
gene_149311,-0.132965961203427,0.804623529676996
gene_149313,-0.852908290596342,0
gene_149328,1.11085508985256,0.000401809720547819
gene_149346,-0.425742757103667,0.0730316173528676
gene_149357,-0.655281977560639,8.29493086107469e-07
gene_149380,-1.140101836198,0.99999999992308
gene_149418,1.17590001044899,4.03770504364687e-07
gene_149428,-1.49967447216919,0
gene_149474,-0.803307435114284,3.93554561370912e-05
gene_149476,0.800053211034434,0
gene_149480,-0.437357412189782,0.000699569805870381
gene_149483,-0.369327827366962,0.0295141725153115
gene_149485,-2.57253251019289,9.54791801177635e-15
gene_149489,0.206431566658089,0.763899643129111
gene_149499,-0.0911439292953204,0.722359632523906
gene_149503,-1.83306455523585,0
gene_149527,-0.621266841435384,1.99146194362898e-05
gene_149531,0.254518011581465,0.790278610506581
gene_149532,-0.140753750821036,0.853069862480325
gene_149541,-0.0386522985177708,0.887907394476788
gene_149547,-0.64585882542604,1.0319800569647e-10
gene_149548,-2.00453253504063,7.22244486439649e-12
gene_149554,-3.6583741405692,0
gene_149557,-3.2188256113282,0
gene_149564,3.20896474184625,6.53402070027731e-06
gene_149571,2.39835637921673,0.00415766841055465
gene_149573,-0.230660067451607,0.705386513309042
gene_149575,-2.1131579294704,0.00219189246257412
gene_149577,0.661565524883575,1.79396986155211e-09
gene_149582,0.579172690497871,0
gene_149591,0.53774937325508,0.862217512052059
gene_149596,0.786097416403892,0.220633790950085
gene_149600,-0.231194357177767,0.00359570015110111
gene_149633,-3.1704202248342,0.000673834892005121
gene_149634,1.94824333442216,0.999999999480354
gene_149636,-1.55271038131871,4.65841379915233e-08
gene_149639,-1.37067994296633,0
gene_149657,-0.0825355602015978,0.769694195462671
gene_149658,0.199007164445868,0.723810540055154
gene_149679,0.0763861191928884,0.866501451579102
gene_149716,-0.0700463547823803,0.879696008674573
gene_149743,0.520890351750092,9.40641542435117e-09
gene_149761,0.324263129957995,2.44794619580491e-05
gene_149781,1.24245642255712,0.00346916984745593
gene_149782,-0.955308490694853,4.46753745109163e-13
gene_149792,-0.45654940472986,0.0299268470460365
gene_149798,-0.821053898017753,4.84604263095711e-06
gene_149806,-0.00245702623069873,0.950483613460919
gene_149809,1.65456719423648,0
gene_149823,0.185552840260973,0.525310199670863
gene_149922,2.83007942706926,8.2561700809336e-09
gene_149923,-0.186869139482849,0.862305662360077
gene_149925,0.501231967395833,0.000189381505839692
gene_149927,0.797994153505892,0.110095483266235
gene_149929,-1.7361692839694,0
gene_149930,0.390726301841682,0.00466254582168768
gene_149932,0.670792064721102,0
gene_149948,-3.27517754740927,0
gene_150045,3.67452458342823,2.13439266261162e-11
gene_150054,0.634373850189601,0.000174596252173642
gene_150076,0.238261976970075,0.834357926751959
gene_150093,-0.893114060589515,0
gene_150165,-1.69705761516723,6.25900503115062e-05
gene_150281,-0.1463065136512,0.768784344634823
gene_150316,-0.203456480523831,0.437441297475118
gene_150347,-0.481676237324494,0.00311306112029275
gene_150394,0.348512371377411,0.535979062482628
gene_150401,0.0458849289856216,0.906008075223019
gene_150403,-0.509185947008021,0
gene_150433,-0.709991306988594,1.01807451358127e-13
gene_150455,0.0957451203622679,1
gene_150456,-1.11057478229005,0.000316876460849547
gene_150457,0.0037796621575288,0.933410509597106
gene_150459,0.362932497169136,9.19358686957139e-07
gene_150477,0.844149114956727,0.00110124278303458
gene_150527,0.347825120233894,0.290806915913507
gene_150540,-0.182696308305489,0.564367606642211
gene_150551,3.30100542667162,0.000906343701365331
gene_150556,1.47388754585887,0
gene_150593,0.394933763867876,0.721200652869422
gene_150627,-2.24277089206718,1.68062315841766e-07
gene_150630,-2.29036613104163,0
gene_150636,1.0823896478279,0.0870785629205889
gene_150637,-2.96778440525223,7.8976208350845e-08
gene_150667,-1.96980630767819,0.0533088588092056
gene_150672,1.10698162094786,0.295798349275278
gene_150681,-2.38676163767677,0.00154853045959913
gene_150687,-1.23739309606926,5.1664786554495e-06
gene_150712,-0.86186901382595,0
gene_150722,-2.35867082067245,0
gene_150750,5.55194941438271,3.70747021971596e-09
gene_150753,-1.35701261724356,4.44089209850063e-16
gene_150756,-0.878886437702564,0
gene_150760,0.219856088834902,0.876674852890351
gene_150764,-0.0842800479986273,0.831294046449736
gene_150768,-0.719241775216691,1.21314325507438e-06
gene_150773,-1.15095285198987,0.999999999941096
gene_150776,-0.371156013228397,1.00255630464119e-08
gene_150779,-0.920104557420308,2.84749011036922e-08
gene_150782,-2.7725408201833,0
gene_150787,-0.455534237537847,0.000206661920298501
gene_150867,-1.10938943661101,0
gene_150893,3.92475800039759,0.00236152151080915
gene_150907,-0.772300287533907,3.97861886498596e-05
gene_150938,-1.29209559393467,0
gene_150961,-0.255773203752569,7.45950622512703e-05
gene_150967,-1.11738658351711,1.93833837869306e-12
gene_150977,-0.279630174365491,0.60380314091963
gene_150990,-0.271987622310576,0.7446746748536
gene_150991,0.0276242139360098,0.984047204810355
gene_150995,3.1243368606347,0
gene_151006,1.29687921124778,2.53055687515769e-10
gene_151012,-4.09983543803984,8.54241301916359e-05
gene_151014,-0.79174288576499,0.0811095945879905
gene_151062,0.727334314593694,0.738951536708982
gene_151065,0.330390498651214,0.0259767889083625
gene_151090,2.64974600841214,0
gene_151092,-0.02380047653139,0.882613894788367
gene_151093,-0.132854425906965,0.745641806857103
gene_151116,-0.52342858993366,0
gene_151117,1.46603389696455,3.99433308650998e-09
gene_151131,-1.37541640556424,0
gene_151135,-0.345185131678172,0.00216338428427454
gene_151136,-1.35960528450936,7.66472375249849e-05
gene_151148,0.119628227799079,0.833055227689558
gene_151150,1.43228666568333,8.24897248286049e-08
gene_151151,0.128925775394338,0.813587314543766
gene_151164,0.0521462406222137,1
gene_151176,-0.0436886175632248,0.902762393918152
gene_151208,-0.251715891212239,0.01511671849631
gene_151229,0.228313821979155,0.79935366929904
gene_151233,-0.738600316883377,1.85065629487724e-10
gene_151239,-0.273348954365072,0.405974324545654
gene_151240,1.20532552777402,0
gene_151247,-0.74360629455607,0.000528772404207678
gene_151276,0.954045228406895,2.40259203592164e-05
gene_151287,-1.80947048808586,2.22044604925031e-16
gene_151292,-0.40209451375542,0.000161915835630633
gene_151303,3.20314742679164,0
gene_151304,-0.984512755446556,0
gene_151320,0.288158974598999,0.659925390485909
gene_151327,-0.243040495473947,0.4781393122102
gene_151332,0.427288332657729,0.000510371026319789
gene_151338,-0.0733837740052978,0.847366830007776
gene_151348,-1.39449184465263,0
gene_151353,-0.725044871864435,0.0021388155905403
gene_151364,-3.35977423509546,0
gene_151366,-0.473010606547921,0.196385434420881
gene_151376,1.87196269911955,0
gene_151413,-0.974946461575225,4.44089209850063e-16
